url,url_length,https,total_links,safe_links,non_safe_links,length,status,tld,sentiment,label
http://www.privat4u.de,22,0,43,43,0,3407,1,de,0.16666666666666666,0
http://www.themistresses.com,28,0,4,4,0,3927,1,com,0.14743030303030305,0
http://www.fetish-bizarre.biz/strapon-extreme/,46,0,420,287,133,164192,1,biz,0.3617893217893218,0
http://www.escort-romania.ro/,29,0,66,66,0,5041,1,ro,0.1978625541125541,0
http://www.jbvideo.com,22,0,10,4,6,41150,1,com,0.0421723300970874,0
http://www.livetreff.tv/,24,0,57,0,57,4981,1,tv,0.0,0
http://www.rossoscarlatto.net/,30,0,21,20,1,5260,1,net,-0.5,0
http://www.tgpfriendly2.com/members/kira/,41,0,0,0,0,52,1,com,0.0,0
http://www.gayboysex.net/euro_hustler/index.html,48,0,23,22,1,24958,0,net,0.13986860463882525,0
http://www.cherryboys.net/justinyoung_milk/,43,0,0,0,0,76,0,net,0.0,0
http://www.sandra-deluxe.de/,28,0,1,0,1,169,1,de,0.0,0
http://www.geocities.com/courier1998/,37,0,105,104,1,11645,1,com,0.1679706524706525,0
http://www.ehimegay.com/,24,0,2,0,2,426,1,com,0.4166666666666667,0
http://www.ladycilia.de/,24,0,119,117,2,29622,1,de,0.0675,0
http://www.teenagedreamz.com/avs/fip/,37,0,0,0,0,89,0,com,0.0,0
http://www.geocities.com/nataliepaav/index1.html,48,0,105,104,1,11654,1,com,0.16978933355292056,0
http://www.geocities.com/nthropologie/,38,0,105,104,1,11702,1,com,0.1747402792402792,0
http://supersexymodel.com/,26,0,0,0,0,0,1,com,0.0,0
http://fetish-sm.over-blog.com/,31,0,189,0,189,13883,1,com,-0.10506510416666663,0
http://www.bunsandboobs.com/now/index.html,42,0,0,0,0,46,0,com,0.0,0
http://www.adultcontactsdirect.com/,35,0,107,107,0,15933,1,com,0.1935811554935676,0
http://www.xponsor.com/,23,0,0,0,0,1183,1,com,0.2122159090909091,0
http://www.she-malex.com/pc/,28,0,2,2,0,219,1,com,0.0,0
http://smaq.com/,16,0,1,1,0,438,0,com,-0.03333333333333333,0
http://www.freefetishxxx.com/abnormal-smokers/,46,0,0,0,0,54,1,com,0.0,0
http://realgoodporn.com/sites/allamericangirls/,47,0,1,1,0,145,1,com,0.175,0
http://www.sensuous.com,23,0,0,0,0,80,1,com,0.0,0
http://www.meoteam.de,21,0,414,413,1,75093,1,de,0.23440801604553377,0
http://www.pileup.com/babyart/,30,0,0,0,0,0,1,com,0.0,0
http://www.cafedelink.com/,26,0,1,1,0,9768,1,com,0.2700117978227731,0
http://www.geocities.com/adoracion_dk/,38,0,105,104,1,11709,1,com,0.17019760245696078,0
http://www.sarasinn.com/,24,0,0,0,0,2907,1,com,0.0,0
http://www.theresa-hannover.de/,31,0,20,20,0,3335,1,de,0.3068181818181818,0
http://www.clubmadonna.com,26,0,1,1,0,145,1,com,0.175,0
http://www.allnaturalhairypussy.com/armpits/index.html,54,0,14,14,0,417,1,com,0.02878787878787879,0
http://www.adultohio.com/,25,0,5,4,1,8185,1,com,-0.12881944444444446,0
http://www.liar.co.jp/,22,0,18,13,5,3441,1,co.jp,0.0,0
http://www.gycovideo.com/,25,0,11,0,11,4696,1,com,0.14067403950216448,0
http://www.britneyskye.com/,27,0,0,0,0,356,1,com,0.2,0
http://www.lucylasticslair.com/rbm/,35,0,0,0,0,10,1,com,0.0,0
http://www.teenpornstars.net/gs/latina/a.htm,44,0,7,0,7,1598,1,net,-0.0069318181818181805,0
http://www.sexy-dreams.com/avs10/01/agecheck/index.html,55,0,0,0,0,509,1,com,0.1111111111111111,0
http://www.gratissexchat.nl,27,0,7,3,4,1497,1,nl,0.0668560606060606,0
http://www.viachat.nl,21,0,2,2,0,5184,1,nl,0.12136886102403345,0
http://drawn-sex.info/,22,0,0,0,0,82,1,info,0.0,0
http://www.marbas.com/fetish/incest/index.html,46,0,0,0,0,40,1,com,0.0,0
http://groups.yahoo.com/group/comicbook_giantesses2/,52,0,105,104,1,11634,1,com,0.16509625828174218,0
http://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/,55,0,103,92,11,17706,1,dyndns.org,0.1465505587000425,0
http://www.guerillatraffic.com/,31,0,1,0,1,99,1,com,0.0,0
http://goreanchat.com,21,0,0,0,0,162,0,com,0.5,0
http://www.nashli.com/,22,0,68,68,0,9899,1,com,0.25,0
http://under-her-spell.blogspot.com/,36,0,51,47,4,51450,1,blogspot.com,0.22550927897239376,0
http://www.pinkpussycat.com/,28,0,250,249,1,21931,1,com,0.213260393452701,0
http://www.allasiantgp.com/avs/dirtylittleasian/,48,0,1,0,1,1251,0,com,-0.11388888888888887,0
http://www.animania.it/,23,0,4,4,0,2762,1,it,0.328125,0
http://photos.sexe.black.free.fr/,33,0,16,0,16,856,1,fr,0.14772727272727273,0
http://www.erika.slashcity.org/stories/main.html,48,0,0,0,0,226,1,org,0.5,0
http://www.softpal.co.jp/specious/,34,0,7,0,7,363,1,co.jp,0.0,0
http://www.footfetish.footsuckers.com/index.html,48,0,1,0,1,387,1,com,0.05500000000000001,0
http://www.sex-marks.com/cr/shemale/a.htm,41,0,9,0,9,1807,1,com,0.20242857142857149,0
http://www.xtrasex.com/nd/old/index.htm,39,0,8,0,8,1670,1,com,0.07611607142857144,0
http://www.djinnslair.com/,26,0,16,16,0,1013,1,com,-0.05984848484848485,0
http://www.theadult-zone.co.uk,30,0,0,0,0,0,0,co.uk,0.0,0
http://www.garbage-dump.com/,28,0,0,0,0,100,1,com,0.0,0
http://www.dickievirgin.com/,28,0,1,0,1,2248,1,com,0.023580586080586084,0
http://www.boysboys.com/toplist/,32,0,0,0,0,128,1,com,0.0,0
http://www.alyshaford.com/,26,0,15,0,15,2669,1,com,0.3180419272085938,0
http://www.zaboo.de/,20,0,0,0,0,261,0,de,-0.5999999999999999,0
http://kissgirltalk.tripod.com,30,0,5,4,1,513,0,com,0.8125,0
http://www.baroness.com/,24,0,111,110,1,4724,1,com,0.35890049029253585,0
http://www.nudelover.com/sites/panties/pantiesmania/se.htm,58,0,55,55,0,5823,1,com,0.2470394736842105,0
http://www.pornforwomen.info/index1.htm,39,0,23,0,23,4489,1,info,0.17942923280423276,0
http://www.erotikkontakte.com/braunschweig/braunschweig.htm,59,0,0,0,0,162,0,com,0.5,0
http://eroteka.pl,17,0,10,0,10,2092,1,pl,0.043181818181818175,0
http://groups.yahoo.com/group/psochatandsupport/,48,0,103,102,1,11885,1,com,0.16526227887339004,0
http://www.ellinude.com/,24,0,0,0,0,656,1,com,0.4059375,0
http://www.hostones.com/websites/pornstars/ivoire/tall/index.html,65,0,0,0,0,45,0,com,0.0,0
http://gloria-brame.com/diflove/contentsdiflove.html,52,0,0,0,0,3755,1,com,0.26499741200828153,0
http://www.dessous-preiswert.de/,32,0,0,0,0,0,0,de,0.0,0
http://www.uknymphos.com/,25,0,0,0,0,10,1,com,0.0,0
http://spbmodels.com,20,0,0,0,0,38,0,com,0.0,0
http://tnasupermarket.com/ug/cocksuckingcops/,45,0,0,0,0,1458,1,com,0.0,0
http://www.nifty.org/,21,0,1,1,0,82,1,org,0.875,0
http://www.shemalesexporn.com/sexy-shemale-escort/,50,0,0,0,0,76,0,com,0.0,0
http://www.pornextasy.com/e/isab/index.htm,42,0,4,0,4,1651,1,com,0.05108695652173912,0
http://www.angelfire.com/indie/virtualstoryzone/,48,0,9,2,7,1665,1,com,0.21375000000000002,0
http://www.peneinforma.com/,27,0,4,1,3,2319,1,com,0.1,0
http://www.hotel-noel.com/,26,0,0,0,0,13,1,com,0.0,0
http://www.cumshots-revue.com/woman-drinking-cum/warning.html,61,0,0,0,0,52,1,com,0.0,0
http://www.kinowo.com,21,0,54,54,0,5803,1,com,0.2470394736842105,0
http://www.adulthostpod.com/,28,0,0,0,0,42,0,com,0.0,0
http://twooutofthree.populli.net,32,0,0,0,0,836,1,net,0.06499999999999999,0
http://www.asstr.org/~slowhand/,31,0,6,0,6,241,1,org,0.006249999999999992,0
http://www.boobsplus.com/jenna_jameson/,39,0,0,0,0,10,1,com,0.0,0
http://www.xxx-sexstories.com/,30,0,6,0,6,1546,1,com,0.4874579124579124,0
http://www.allxxxstars.com/jr/,30,0,159,2,157,3954,0,com,-0.0021299956082564834,0
http://www.tgcomics.com/,24,0,7,4,3,3332,1,com,0.07256981148696268,0
http://www.dudelodge.com/,25,0,0,0,0,124,1,com,0.18434343434343434,0
http://www.2xtreme.net/pm/,26,0,1,0,1,272,0,net,0.4,0
http://www.digitalerotica.com/,30,0,1,1,0,145,1,com,0.175,0
http://free-porn-pages.net/shemales/,36,0,0,0,0,0,1,net,0.0,0
http://emmanuel.com.ua/,23,0,4,4,0,645,1,com.ua,0.0,0
http://www.sweetvanessa.com/,28,0,53,53,0,5589,1,com,0.23697183098591554,0
http://www.bdsm24.de/,21,0,1,1,0,207,1,de,0.0,0
http://web.tiscali.it/bmnews/,29,0,0,0,0,130,1,it,0.0,0
http://www.squirtcity.com/,26,0,0,0,0,354,1,com,0.2,0
http://www.sexkey.com/webmaster.cfm,35,0,1,1,0,232,1,com,0.0,0
http://www.ryuguzyo.net/,24,0,109,107,2,6044,1,net,0.5,0
http://www.costaescorts.com,27,0,0,0,0,162,0,com,0.5,0
http://www.prettytwinks.com/twinks-softcore/,44,0,0,0,0,10,1,com,0.0,0
http://www.searchbdsm.com/,26,0,1,1,0,145,1,com,0.175,0
http://blottostreet.comicgenesis.com/,37,0,25,0,25,2862,1,com,0.15513392857142858,0
http://www.naughtycelebrity.com/sites/keira-knightkey-naked/keira-knightley-naked.htm,85,0,53,53,0,5611,1,com,0.22992957746478876,0
http://www.boobmark.com/amateur/amateurredheads/,48,0,0,0,0,103,1,com,0.5,0
http://ex-millennialgirl.blogspot.com/,38,0,87,45,42,41523,1,blogspot.com,0.1060977349356256,0
http://www.bareladys.com/,25,0,0,0,0,0,0,com,0.0,0
http://www.technostud.com/,26,0,0,0,0,655,1,com,0.0,0
http://www.interracial-sex-xxx.net/interracial-xxx/interracial-xxx.htm,70,0,66,50,16,1427,0,net,0.23497474747474748,0
http://www.placersecreto.com/,29,0,55,55,0,5857,1,com,0.2470394736842105,0
http://www.escortsbogota.com/,29,0,0,0,0,10,1,com,0.0,0
http://www.sensuoussadie.com,28,0,0,0,0,103,1,com,0.5,0
http://www.pornzite.com/fisting_a_friend/,41,0,19,0,19,664,1,com,0.08125,0
http://www.footfetish-footfetish.com/la/npll/a.htm,50,0,9,0,9,1685,1,com,-0.032438016528925626,0
http://www.scriptschool.com/,28,0,0,0,0,10,1,com,0.0,0
http://www.xtrasex.com/x/granny/index.htm,41,0,8,0,8,1805,1,com,-0.042857142857142864,0
http://www.utopia-asia.com/tipssing.htm,39,0,214,209,5,37940,1,com,0.16674099280812713,0
http://www.kinkyolga.com/,25,0,0,0,0,319,1,com,0.5,0
http://members.tripod.com/~buffystake/index.htm,47,0,8,6,2,578,0,com,0.8125,0
http://www.orchid-club.com/,27,0,3,3,0,2182,1,com,0.14069264069264067,0
http://www.verastein.de/,24,0,2,2,0,772,0,de,0.25,0
http://www.kathysfetish.com/,28,0,0,0,0,75,0,com,0.0,0
http://groups.yahoo.com/group/wolframandhart/,45,0,103,102,1,11900,1,com,0.16845581483282024,0
http://www.pussypatrol.net/avs/xxx/hot/entrancedavs.html,56,0,0,0,0,43,0,net,0.0,0
http://www.erestraint.com/,26,0,4,4,0,762,1,com,0.08375,0
http://www.mustangs.co.nz/,26,0,0,0,0,42,0,co.nz,0.0,0
http://www.burning-pornstars.com/,33,0,141,141,0,7361,1,com,0.15102996254681647,0
http://www.chrisachilleos.co.uk/,32,0,0,0,0,706,1,co.uk,0.1590909090909091,0
http://www.infinitee-designs.com/,33,0,230,180,50,16360,1,com,0.1770022988241072,0
http://www.delicex.com,22,0,0,0,0,32,0,com,0.0,0
http://www.geocities.com/a_kite_fic/tos-fic.html,48,0,105,104,1,11656,1,com,0.16888353645147128,0
http://www.forbiddenerotics.com,31,0,55,55,0,5810,1,com,0.26918918918918916,0
http://www.satane.com/,22,0,0,0,0,346,1,com,0.2,0
http://puccer.uw.hu,19,0,0,0,0,479,1,hu,0.0,0
http://www.marcia-pleasurezone.com/,35,0,0,0,0,226,1,com,0.5,0
http://gwentv.free.fr/,22,0,0,0,0,876,1,fr,0.5,0
http://www.celebrites-stars.com/,32,0,2,2,0,217,1,com,0.0,0
http://www.domina-sadomaso.de/,30,0,30,8,22,6341,1,de,0.18472222222222223,0
http://www.bordellix.de/,24,0,6,5,1,1372,1,de,0.21818181818181817,0
http://www.rudefuck.com/forum/,30,0,0,0,0,128,1,com,0.0,0
http://www.hotpornforwomen.com/free/gorgeoushothunk/,52,0,101,101,0,3684,0,com,0.09767786561264809,0
http://www.gayboysex.net/bagboyatdixie/,39,0,23,22,1,24958,0,net,0.13986860463882525,0
http://www.dvdexnoleggio.it/,28,0,0,0,0,0,1,it,0.0,0
http://www.virtuagirl2.com/,27,0,26,26,0,5531,1,com,0.30752825877825885,0
http://www.fashionlove.es,25,0,36,36,0,22735,1,es,0.3174143795449218,0
http://www.brettwexler.photographer.org,39,0,5,2,3,535,0,org,0.3125,0
http://www.anal-sex-position.com/lesbian-hardcore/,50,0,21,0,21,2530,1,com,0.18522727272727274,0
http://www.generalxxx.com/lesbian-sex/,38,0,0,0,0,32,0,com,0.0,0
http://www.direct-uk.com,24,0,0,0,0,162,0,com,0.5,0
http://www.joueraveclefantasme.com/,35,0,3,3,0,3929,1,com,0.05520833333333333,0
http://www.sexshopwi.de/,24,0,0,0,0,71,0,de,0.0,0
http://www.vintageporno.net/asians/,35,0,78,78,0,3481,0,net,0.030642177589852004,0
http://www.geocities.com/a_lite_2000/home.html,46,0,105,104,1,11641,1,com,0.16688957138957142,0
http://www.gmsma.org/newslink/abrasion.html,43,0,1,1,0,154,1,org,0.0,0
http://www.sindbadbookmarks.com/,32,0,0,0,0,69,1,com,0.0,0
http://clubgirl.uol.com.br/,27,0,617,599,18,24676,1,com.br,0.05156250000000001,0
http://www.ariagiovannimovies.com/pornstars/francesca_zante/,60,0,7,7,0,352,1,com,0.4666666666666666,0
http://www.theporngirls.com/hardcorefest/,41,0,0,0,0,29,1,com,0.0,0
http://www.geocities.com/catzpalace/enter.html,46,0,105,104,1,11655,1,com,0.16924585529205097,0
http://www.madamlatex.co.uk/,28,0,43,2,41,1890,1,co.uk,0.2863636363636364,0
http://www.massagelisten.dk/,28,0,0,0,0,141,1,dk,0.0,0
http://www.ideal-babe.com/adelestephens/,40,0,15,0,15,597,1,com,0.2888888888888889,0
http://www.untanned.com/white-butts/index.html,46,0,1,1,0,145,1,com,0.175,0
http://4livegaysex.com/2/ugas/index.html,40,0,22,16,6,2398,1,com,0.16030799801291606,0
http://www.ina-ac.de/,21,0,1,0,1,155,1,de,0.0,0
http://www.club-belami.de/,26,0,4,0,4,476,1,de,0.0,0
http://www.privateholes.com/anal/anal-mature/adve.html,54,0,7,7,0,495,0,com,0.08,0
http://www.xfanz.com,20,0,31,27,4,5472,1,com,0.11308361391694724,0
http://www.anettehome.com/,26,0,57,54,3,8528,1,com,0.0218215811965812,0
http://virtualsexspy.com/avs/03/xis/_sex/index.html,51,0,0,0,0,472,1,com,0.2138888888888889,0
http://geocities.com/westhollywood/5053/,40,0,105,104,1,11713,1,com,0.1756899546709329,0
http://www.chicksdirect.com/dirty-girl/ca1/,43,0,1,1,0,145,1,com,0.175,0
http://www.cherryboys.net/1rstdigicam/index.html,48,0,0,0,0,76,0,net,0.0,0
http://www.mature-lady.com/over40/,34,0,4,4,0,890,0,com,0.0,0
http://www.sensualevenings.com,30,0,0,0,0,299,1,com,0.45,0
http://www.czechpornstars.net/ass/sandra_mark/,46,0,1,0,1,135,0,net,0.0,0
http://aqua-girl.com,20,0,0,0,0,236,1,com,0.2857142857142857,0
http://www.ammen.net/,21,0,50,50,0,2691,1,net,0.18740530303030303,0
http://www.girlsandnylons.com/,30,0,45,38,7,4821,1,com,0.14469696969696988,0
http://kunst-und-suende.de/,27,0,25,18,7,7188,1,de,0.3481770833333333,0
http://www.karupspc.com/,24,0,102,102,0,6568,1,com,0.043883482700196194,0
http://www.101amateurs.com/,27,0,0,0,0,42,0,com,0.0,0
http://www.animetric.com/def/fake.html,38,0,0,0,0,162,0,com,0.5,0
http://www.pornstar-gallery.net/07/,35,0,0,0,0,188,0,net,0.0,0
http://worldsporn.com/free/fisting/triple-fisting/pictures/,59,0,53,53,0,5484,1,com,0.2565441176470588,0
http://www.geocities.com/soho/coffeehouse/8590/,47,0,105,104,1,11647,1,com,0.16254295674132632,0
http://www.ctb.ne.jp/~yokohama/,31,0,0,0,0,88,0,ne.jp,0.0,0
http://www.uk3d.com/,20,0,0,0,0,162,0,com,0.5,0
http://goldengirls.net,22,0,67,65,2,3054,1,net,0.3162999829118251,0
http://dessens.over-blog.com/,29,0,10,10,0,343,0,com,0.0,0
http://www.tonyandcam.com/,26,0,113,1,112,6223,1,com,0.273861952861953,0
http://eroticpassion.free.fr/,29,0,12,0,12,2919,1,fr,0.05150462962962964,0
http://www.rapapuru.com/,24,0,0,0,0,10,1,com,0.0,0
http://www.rawamateurvideo.com/0109/matureclips/content/,56,0,0,0,0,57,1,com,0.0,0
http://mouthfucking.x-freeporn.com/,35,0,0,0,0,103,1,com,0.5,0
http://www.purplesoftware.jp/,29,0,1,0,1,83,1,jp,0.0,0
http://www.zacksxxx.com/amateurlesbians/index.html,50,0,0,0,0,135,0,com,0.0,0
http://www.citygroup.co.jp,26,0,0,0,0,34,1,co.jp,0.0,0
http://www.gaybritain.co.uk/flash5/player.asp,45,0,0,0,0,88,1,co.uk,0.4166666666666667,0
http://www.tits-fuck.net/ingrid_fist_fuck/,42,0,0,0,0,42,0,net,0.0,0
http://xxxsexfliks.com/motionblowjobs/fnp/,42,0,112,112,0,7238,1,com,0.11367148304234394,0
http://sexxx-porn.com/facials/cohf/brandi/default.html,54,0,0,0,0,38,0,com,0.0,0
http://www.uni-cash.com/eng/,28,0,0,0,0,10,1,com,0.0,0
http://www.gameboxxx.at/,24,0,7,7,0,34191,1,at,0.061559498301922526,0
http://www.sexycharmed.com,26,0,133,133,0,8046,1,com,0.3941176470588235,0
http://andfree.com/transexualmoviearchive/,42,0,0,0,0,42,0,com,0.0,0
http://www.planetbbw.com/,25,0,0,0,0,102,1,com,0.5,0
http://www.female-domination.info/domination/index.html,55,0,77,16,61,24907,1,info,0.24515153050259442,0
http://www.geocities.com/daire24/,33,0,103,102,1,11904,1,com,0.164909545187323,0
http://webmasters.asiamoviepass.com/,36,0,3,0,3,1477,1,com,0.46818181818181814,0
http://www.only-porn.com/avs/lesbians/eroticlesbiandreams/ageavs.html,69,0,0,0,0,363,1,com,0.0,0
http://www.tripleorgy.com/voyeur/indexxx.html,45,0,0,0,0,0,0,com,0.0,0
http://adult-sex-links.com/free-sex-pictures/,45,0,7,0,7,312,0,com,0.0,0
http://www.abcsexologia.com,27,0,1,0,1,272,0,com,0.4,0
http://www.clubrosas5.com/,26,0,7,7,0,336,1,com,0.4666666666666666,0
http://loveho.k2.xrea.com/,26,0,1,0,1,1378,1,com,0.0,0
http://www.massad.nl/,21,0,2,0,2,245,1,nl,0.0,0
http://www.worldsexarchives.info/1czechrepublic.html,52,0,320,287,33,313801,1,info,0.03395061728395061,0
http://www.vibrolandia.com,26,0,232,232,0,10260,1,com,0.21875,0
http://www.fetishwear-uk.co.uk,30,0,0,0,0,0,1,co.uk,0.0,0
http://j.webring.com/hub?ring=stoppedos,39,0,64,64,0,1238,1,com,0.5,0
http://www.thexxxarchive.com/pornstar/aria/index.htm,52,0,8,0,8,1651,1,com,0.09192708333333333,0
http://groups.yahoo.com/group/elrondsslaves/,44,0,105,104,1,11688,1,com,0.16378049015749552,0
http://www.aderotic.com/en/,27,0,13,0,13,191,1,com,0.20833333333333334,0
http://www.jovencitosgay.com,28,0,55,55,0,5745,1,com,0.2517123287671233,0
http://www.femalepumping.net,28,0,10,10,0,5540,1,net,0.26391423085637955,0
http://moestation.blog94.fc2.com/,33,0,15,0,15,1075,0,com,0.0,0
http://www.galinhas.com.br,26,0,7,7,0,1451,1,com.br,0.4017857142857143,0
http://www.pornextasy.com/e/nudist/index.htm,44,0,7,0,7,1597,1,com,0.09993842364532021,0
http://www.bustyseries.com/tieduptits/,38,0,101,101,0,3662,0,com,0.09537451984635076,0
http://www.evasonline.com.ar/,29,0,680,680,0,12165,1,com.ar,0.273125,0
http://tnasupermarket.com/30pluspussy/,38,0,0,0,0,1458,1,com,0.0,0
http://www.de-javu-dh.com/,26,0,20,0,20,1348,1,com,0.0,0
http://www.sex-marks.com/sex/g/index.htm,40,0,8,0,8,1634,1,com,0.050039283633033636,0
http://www.sensualhealingmassage.com/,37,0,9,8,1,1246,1,com,0.14833333333333332,0
http://www.sheer-pantyhose.com/,31,0,1,1,0,145,1,com,0.175,0
http://www.freeporncorner.com/hairy/mega-hairy-muff/,52,0,0,0,0,10199,1,com,0.053927044164270445,0
http://www.sextant.cz/,22,0,38,9,29,1785,1,cz,0.5,0
http://www.fetish-photo.net/,28,0,9,5,4,401,1,net,0.0,0
http://www.susanin.com/,23,0,9,0,9,2184,1,com,1.0,0
http://www.maxpages.com/striptotease/,37,0,9,9,0,1364,1,com,0.10277777777777779,0
http://www.hotel-heian.com/,27,0,0,0,0,259,1,com,0.0,0
http://zufzuluf.weblog.ro/,26,0,1,1,0,154,1,ro,0.0,0
http://www.7cv.com,18,0,1,0,1,124,1,com,0.0,0
http://www.livesexforfree.com/fistbitch/,40,0,0,0,0,162,0,com,0.5,0
http://3sss.webpark.cz/,23,0,5,5,0,750,1,cz,0.0,0
http://www.firstgayfuck.com/,28,0,2,0,2,843,1,com,0.5,0
http://www.worldsexguide.org/france.html,40,0,152,152,0,5317,1,org,0.3922521467603436,0
http://www.redlightrevenue.com/,31,0,24,24,0,1629,1,com,0.28898809523809527,0
http://www.mansclub.com/100bjs/,31,0,0,0,0,42,0,com,0.0,0
http://www.chicksites.com/attack/st1/,37,0,208,202,6,8219,1,com,0.05391995614035089,0
http://www.thebestofhairy.com/,30,0,69,69,0,9181,1,com,0.3170454545454545,0
http://six.com.au/massage/,26,0,0,0,0,133,0,com.au,0.0,0
http://www.beepworld.de/members74/steffiescort/,47,0,3,3,0,239,0,de,0.0,0
http://www.asianheats.com/gili_sky/,35,0,1,0,1,132,0,com,0.0,0
http://cammm00.free.fr/blog/,28,0,30,30,0,1811,1,fr,0.12566137566137567,0
http://www.thexxxarchive.com/a/angela/a.htm,43,0,10,0,10,1757,1,com,0.1623894557823129,0
http://sexbarge.com/msnhard/index.html,38,0,0,0,0,20,1,com,0.0,0
http://www.exoticelite.com/,27,0,0,0,0,0,1,com,0.0,0
http://www.cashworld.biz/,25,0,0,0,0,402,0,biz,0.07142857142857142,0
http://www.x-toys.nl/,21,0,2,0,2,6771,1,nl,0.33686266447368424,0
http://www.fullmetal.com,24,0,1,1,0,145,1,com,0.175,0
http://www.cherryboys.com/dusty/index.html,42,0,55,55,0,5781,1,com,0.24871111111111113,0
http://www.portugal-escort.com/,31,0,2,2,0,215,1,com,0.0,0
http://www.xtrasex.com/x/expo/index.htm,39,0,7,0,7,1576,1,com,0.09457908163265306,0
http://groups.yahoo.com/group/dshearts/,39,0,105,104,1,11640,1,com,0.16509625828174218,0
http://animal.mybdsm.com/,25,0,0,0,0,207,0,com,0.0,0
http://www.geocities.com/afterclassarchive/,43,0,103,102,1,11897,1,com,0.1663186385127875,0
http://www.clubs-libertin.com,29,0,690,690,0,28551,1,com,0.19833333333333333,0
http://groups.yahoo.com/group/lilypetalsandfallendewdrops/,58,0,103,102,1,11898,1,com,0.164556811501256,0
http://www.utopia-asia.com/tipsviet.htm,39,0,106,104,2,19440,1,com,0.21478941085795922,0
http://www.dreameronline.de/,28,0,0,0,0,42,0,de,0.0,0
http://www.vultureslair.com/chunkychix/,39,0,0,0,0,176,0,com,-0.5,0
http://www.pleasure-escort.nl/,30,0,23,23,0,22518,1,nl,0.13930555555555554,0
http://www.priape.com/,22,0,0,0,0,6,1,com,0.0,0
http://www.sexyscene.com/,25,0,0,0,0,352,1,com,0.2,0
http://www.largeknockers.com/,29,0,8,8,0,324,1,com,0.1375,0
http://www.boobsplus.com/bridgette-kerkove/fnp.html,51,0,0,0,0,10,1,com,0.0,0
http://analdreamhouse.com/premium/,34,0,107,99,8,11477,1,com,0.21558364013971493,0
http://www.pussycash.com/,25,0,9,9,0,4125,1,com,0.3265568181818182,0
http://www.wakeywakey.net,25,0,21,21,0,1334,1,net,0.1548051948051948,0
http://mysocalledsexlife.blogspot.com,37,0,9,1,8,1901,1,blogspot.com,0.17960829493087557,0
http://www.sex-marks.com/th/futp/a.htm,38,0,9,0,9,794,1,com,-0.013154269972451782,0
http://www.apassion4porn.com/,29,0,10,9,1,177,1,com,0.45,0
http://www.chicksdirect.com/gay-porn/ca1/index.htm,50,0,1,1,0,145,1,com,0.175,0
http://www.stringai.digitalzones.com,36,0,0,0,0,4,1,com,0.0,0
http://www.pavelphoto.com/,26,0,0,0,0,0,1,com,0.0,0
http://www.edenkc.com/,22,0,1,0,1,167,1,com,0.0,0
http://www.sexe.ro,18,0,1,1,0,163,1,ro,0.0,0
http://sockpuppets.livejournal.com/,35,0,1638,148,1490,152911,1,com,0.08863392594610463,0
http://www.squidge.org/~lianne/nikita/nikita.htm,48,0,0,0,0,853,1,org,-0.11892217630853995,0
http://www.sexherald.com/,25,0,0,0,0,162,0,com,0.5,0
http://www.anorexicsex.com/,27,0,326,325,1,10758,1,com,-0.03138422035480859,0
http://www.paingate.com/es/index.htm,36,0,0,0,0,188,0,com,0.0,0
http://www.pantieupskirt.com/x/cumshots/index.htm,49,0,6,0,6,1609,1,com,0.04437111801242236,0
http://www.lustperle.de/,24,0,2,0,2,788,1,de,0.0,0
http://www.hombredesnudo.com,28,0,5,0,5,2511,1,com,0.2625,0
http://www.boyssextoys.co.uk,28,0,0,0,0,10,1,co.uk,0.0,0
http://www.hot-girls-usa.com/lesbian/kissing/ce/index.html,58,0,0,0,0,3,0,com,0.0,0
http://www.hentai-foundry.com/,30,0,1,0,1,194,1,com,0.16666666666666666,0
http://www.lushstories.com/wife-lovers.aspx,43,0,23,23,0,609,0,com,0.3,0
http://www.theparadiseclub.net/,31,0,0,0,0,162,0,net,0.5,0
http://www.sensuousline.com/,28,0,4,1,3,10591,1,com,-0.04380187988281252,0
http://www.sex.nl,17,0,16,16,0,5041,1,nl,0.19375,0
http://www.thebestinfetish.com/free/dmfist/112802/,50,0,4,3,1,3321,1,com,0.2764705882352941,0
http://www.mamadasxxx.com,25,0,17,16,1,3730,1,com,0.1875,0
http://www.netlips.com/teentwins/,33,0,0,0,0,362,1,com,0.0,0
http://www.sexylive.com/1ebony/index.html,41,0,1,1,0,238,0,com,0.5,0
http://www.frugaldomme.com/frugal.htm,37,0,0,0,0,191,1,com,0.0,0
http://www.art-x.at/,20,0,245,244,1,7249,1,at,0.11806318681318681,0
http://www.unfaithfulsex.com/spanking/index.html,48,0,0,0,0,140,0,com,0.0,0
http://www.latinapussypics.com/hot-latin-girl/index.html,56,0,0,0,0,0,0,com,0.0,0
http://smothered.com/,21,0,13,13,0,2566,1,com,0.300103305785124,0
http://www.thebedroom.co.za,27,0,1,1,0,168,1,co.za,0.0,0
http://www.ithaisex.com/,24,0,1,1,0,208,1,com,0.0,0
http://www.foxybrawlers.com,27,0,0,0,0,162,0,com,0.5,0
http://www.analsex-xxx.net/anal_sex_xxx/anal_sex_xxx.htm,56,0,9,7,2,1642,0,net,0.14901515151515152,0
http://www.geocities.com/siliconvalley/ridge/1981/,50,0,105,104,1,11648,1,com,0.16509625828174218,0
